2020-02-01	1580515200	9382886002525	0
2020-01-31	1580428800	9345862971879	0
2020-01-30	1580342400	9498823463288	0
2020-01-29	1580256000	9295295573713	0
2020-01-28	1580169600	9361341368662	0
2020-01-27	1580083200	8896167778512	0
2020-01-26	1579996800	8603445991549	0
2020-01-25	1579910400	8350912434141	0
2020-01-24	1579824000	8428523168158	0
2020-01-23	1579737600	8410044844399	0
2020-01-22	1579651200	8678100847956	0
2020-01-21	1579564800	8734172883547	0
2020-01-20	1579478400	8638623746781	0
2020-01-19	1579392000	8706122036344	0
2020-01-18	1579305600	8925609579228	0
2020-01-17	1579219200	8914238456020	0
2020-01-16	1579132800	8725248860453	0
2020-01-15	1579046400	8814531198942	0
2020-01-14	1578960000	8818537331019	0
2020-01-13	1578873600	8106521950326	0
2020-01-12	1578787200	8174754397887	0
2020-01-11	1578700800	8031849294841	0
2020-01-10	1578614400	8173013790191	0
2020-01-09	1578528000	7821633549759	0
2020-01-08	1578441600	8047810851678	0
2020-01-07	1578355200	8152750894301	0
2020-01-06	1578268800	7751389283527	0
2020-01-05	1578182400	7361712600237	0
2020-01-04	1578096000	7356759129712	0
2020-01-03	1578009600	7324098144991	0
2020-01-02	1577923200	6967511073060	0
2020-01-01	1577836800	7214705283027	0
2019-12-31	1577750400	7196614647750	0
2019-12-30	1577664000	7245200684558	0
2019-12-29	1577577600	7388393119126	0
2019-12-28	1577491200	7312006786468	0
2019-12-27	1577404800	7248512129224	0
2019-12-26	1577318400	7209301104194	0
2019-12-25	1577232000	7206513103227	0
2019-12-24	1577145600	7259115863808	0
2019-12-23	1577059200	7327790252207	0
2019-12-22	1576972800	7492450298050	0
2019-12-21	1576886400	7140320261810	0
2019-12-20	1576800000	7189186325796	0
2019-12-19	1576713600	7149884817113	0
2019-12-18	1576627200	7270845254352	0
2019-12-17	1576540800	6621871889791	0
2019-12-16	1576454400	6898577590882	0
2019-12-15	1576368000	7118479133455	0
2019-12-14	1576281600	7072383784552	0
2019-12-13	1576195200	7257669869466	0
2019-12-12	1576108800	7197053042670	0
2019-12-11	1576022400	7204510776332	0
2019-12-10	1575936000	7227631556618	0
2019-12-09	1575849600	7348373908150	0
2019-12-08	1575763200	7511276362839	0
2019-12-07	1575676800	7495498070338	0
2019-12-06	1575590400	7529891567765	0
2019-12-05	1575504000	7388417903908	0
2019-12-04	1575417600	7200139780061	0
2019-12-03	1575331200	7297072604076	0
2019-12-02	1575244800	7307988591896	0
